trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.01, 'e': 0.1572371663136276}",25,0,-3.121816598955708,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
186,False,"{'a': 0.01, 'e': 0.1556726303679973}",30,23,11.26314035381008,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.01, 'e': 0.1541236618151314}",20,7,18.732367812906247,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.01, 'e': 0.15259010575688386}",20,16,6.013651880116655,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.01, 'e': 0.15107180883637084}",20,10,18.137669739994482,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.01, 'e': 0.14956861922263504}",30,3,6.10426082731023,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 0}",1
191,False,"{'a': 0.01, 'e': 0.14808038659546244}",20,3,-77.19520698787473,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
192,False,"{'a': 0.01, 'e': 0.14660696213035015}",30,9,3.8387466593803747,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.01, 'e': 0.14514819848362373}",20,10,-23.613666313179984,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
194,False,"{'a': 0.01, 'e': 0.14370394977770293}",20,0,26.546693251274693,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
195,False,"{'a': 0.01, 'e': 0.1422740715865136}",25,0,19.460742161982026,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
196,False,"{'a': 0.01, 'e': 0.140858420921045}",20,12,16.556949526518828,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.01, 'e': 0.13945685621505094}",20,10,19.052833010112142,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.01, 'e': 0.13806923731089282}",25,0,-57.78739979969391,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
199,False,"{'a': 0.01, 'e': 0.13669542544552385}",25,10,-26.798803141654453,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
200,False,"{'a': 0.01, 'e': 0.1353352832366127}",25,14,22.15224756012695,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.01, 'e': 0.13398867466880493}",25,3,31.69799875977424,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.01, 'e': 0.13265546508012172}",25,10,26.46692871439858,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.01, 'e': 0.13133552114849303}",25,16,14.789746604840685,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.01, 'e': 0.1300287108784259}",25,16,-6.051793870913977,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
205,False,"{'a': 0.01, 'e': 0.12873490358780423}",20,0,25.324205357084896,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
206,False,"{'a': 0.01, 'e': 0.12745396989482075}",20,9,22.45643165254806,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.01, 'e': 0.12618578170503877}",25,0,10.498528169638721,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
208,False,"{'a': 0.01, 'e': 0.12493021219858241}",30,16,26.490024313878205,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.01, 'e': 0.12368713581745483}",20,0,-3.858600284367853,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
210,False,"{'a': 0.01, 'e': 0.1224564282529819}",20,7,25.38304653289427,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.01, 'e': 0.12123796643338168}",20,16,8.126110539274634,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.01, 'e': 0.12003162851145673}",30,17,23.82557210404079,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.01, 'e': 0.11883729385240965}",35,12,-27.643431459808042,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
214,False,"{'a': 0.01, 'e': 0.11765484302177918}",20,15,2.3522084919058415,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.01, 'e': 0.11648415777349697}",20,3,13.035332137155608,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.01, 'e': 0.11532512103806251}",25,6,27.385266208311602,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.01, 'e': 0.1141776169108365}",35,19,21.952703905048118,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.01, 'e': 0.11304153064044985}",30,20,21.878284710313533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.01, 'e': 0.11191674861732888}",25,4,34.91948899145719,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.01, 'e': 0.11080315836233387}",20,0,27.843712057192267,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
221,False,"{'a': 0.01, 'e': 0.10970064851551141}",30,14,24.30675994038347,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.01, 'e': 0.10860910882495796}",25,14,7.130600226115497,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
223,False,"{'a': 0.01, 'e': 0.10752843013579495}",25,18,11.855083661586875,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.01, 'e': 0.1064585043792528}",20,7,12.776857817686473,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.01, 'e': 0.10539922456186433}",20,14,8.14560225525903,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.01, 'e': 0.104350484754765}",35,11,29.397454427539135,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.01, 'e': 0.1033121800831002}",30,12,32.16140303380885,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.01, 'e': 0.10228420671553744}",25,13,25.32761485742268,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.01, 'e': 0.1012664618538834}",25,10,26.67963914890505,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.01, 'e': 0.1002588437228037}",20,6,22.508985486816677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.01, 'e': 0.09926125155964566}",20,1,-23.877879342270933,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
232,False,"{'a': 0.01, 'e': 0.09827358560436154}",30,18,19.671715817551192,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.01, 'e': 0.09729574708953276}",25,17,17.77845343751971,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.01, 'e': 0.09632763823049303}",20,6,25.281268460309352,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.01, 'e': 0.09536916221554961}",20,5,22.765067677387,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.01, 'e': 0.09442022319630235}",30,9,35.31531140092264,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.01, 'e': 0.09348072627805847}",20,5,27.31600142839295,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.01, 'e': 0.09255057751034329}",25,7,-12.208462793081369,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
239,False,"{'a': 0.01, 'e': 0.09162968387750484}",25,17,13.772882711904272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.01, 'e': 0.09071795328941251}",30,19,20.931489303945494,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.01, 'e': 0.08981529457224763}",30,19,17.19812844979659,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.01, 'e': 0.08892161745938634}",20,5,22.74534855279725,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.01, 'e': 0.08803683258237255}",20,10,6.748191450851644,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.01, 'e': 0.0871608514619813}",20,0,19.213362635955445,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
245,False,"{'a': 0.01, 'e': 0.0862935864993705}",25,12,25.404935584837816,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.01, 'e': 0.08543495096732123}",30,0,29.967515807757895,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
247,False,"{'a': 0.01, 'e': 0.08458485900156469}",20,15,11.016834083751927,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.01, 'e': 0.08374322559219596}",25,7,31.055105536399232,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.01, 'e': 0.08290996657517266}",25,6,35.62841277253908,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.01, 'e': 0.0820849986238988}",20,0,19.85834338735624,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
251,False,"{'a': 0.01, 'e': 0.08126823924089167}",20,13,13.619845086374976,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.01, 'e': 0.08045960674953244}",20,11,17.467656984422156,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.01, 'e': 0.07965902028589801}",25,10,16.78995154141594,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.01, 'e': 0.07886639979067495}",20,1,25.682779491191475,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.01, 'e': 0.07808166600115313}",25,13,20.83378927626885,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.01, 'e': 0.07730474044329974}",20,3,-19.77153746773207,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
257,False,"{'a': 0.01, 'e': 0.07653554542391151}",20,13,-0.4163252574513754,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.01, 'e': 0.07577400402284548}",30,5,30.858311373901522,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.01, 'e': 0.07502004008532698}",20,7,23.616586028144418,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.01, 'e': 0.07427357821433388}",20,14,10.296228390810644,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.01, 'e': 0.0735345437630571}",30,16,22.369887676556804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.01, 'e': 0.07280286282743559}",30,12,32.26611858301999,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.01, 'e': 0.0720784622387661}",25,13,20.73929030649577,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.01, 'e': 0.07136126955638605}",25,9,16.68968718172211,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.01, 'e': 0.0706512130604296}",20,6,4.4928779731935276,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
266,False,"{'a': 0.01, 'e': 0.06994822174465536}",30,7,23.351270153882925,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.01, 'e': 0.069252225309346}",25,11,17.023653832963547,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.01, 'e': 0.06856315415427791}",20,11,5.424430924987797,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
269,False,"{'a': 0.01, 'e': 0.06788093937176144}",25,5,30.9621462123788,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.01, 'e': 0.06720551273974976}",25,18,7.40161463374044,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.01, 'e': 0.06653680671501686}",25,15,10.015377207735991,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.01, 'e': 0.06587475442640295}",20,6,-30.894947202700106,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
273,False,"{'a': 0.01, 'e': 0.06521928966812753}",20,13,0.7211975474324228,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.01, 'e': 0.06457034689316847}",20,12,16.388628309881568,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.01, 'e': 0.06392786120670757}",20,12,7.185869354102529,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.01, 'e': 0.0632917683596407}",25,13,21.77633774919447,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.01, 'e': 0.06266200474215315}",20,10,19.412183179253795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.01, 'e': 0.06203850737735829}",30,7,25.497692849863377,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.01, 'e': 0.06142121391500013}",20,12,10.83290475167286,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.01, 'e': 0.06081006262521795}",25,12,3.5982326471360366,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.01, 'e': 0.06020499239237354}",20,0,31.665482260262312,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
282,False,"{'a': 0.01, 'e': 0.05960594270893937}",20,10,18.55727297707571,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.01, 'e': 0.05901285366944784}",25,11,25.12145980920305,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.01, 'e': 0.05842566596450083}",25,20,9.714827997605832,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.01, 'e': 0.057844320874838456}",35,20,25.981672246679594,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.01, 'e': 0.05726876026546736}",20,8,22.07515969317826,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.01, 'e': 0.0566989265798469}",20,6,26.938330399558694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.01, 'e': 0.056134762834133725}",30,15,30.439475929721343,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.01, 'e': 0.05557621261148306}",20,10,3.2463667749817215,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.01, 'e': 0.05502322005640723}",30,7,26.621450294819123,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
291,False,"{'a': 0.01, 'e': 0.05447572986918986}",30,16,12.551542997004658,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.01, 'e': 0.05393368730035602}",25,19,6.285099162155391,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.01, 'e': 0.053397038145197084}",20,16,5.674490257128381,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.01, 'e': 0.05286572873835037}",25,8,26.086913359224,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.01, 'e': 0.05233970594843238}",20,10,-27.599639067643096,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
296,False,"{'a': 0.01, 'e': 0.05181891717272583}",20,12,14.647935849488581,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.01, 'e': 0.05130331033191911}",20,13,18.612139415980234,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.01, 'e': 0.0507928338648985}",30,7,41.01938979099322,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.01, 'e': 0.050287436723591865}",25,0,38.17797442389002,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
300,False,"{'a': 0.01, 'e': 0.049787068367863944}",25,6,25.77784902337197,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,16,13.186878772781704,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,13,24.998409321647838,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,13,22.6784180205669,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,18,10.964687765237644,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,15,18.05479598168853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,17,15.169414286486607,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",25,13,19.709467833443888,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,14,22.88745028639089,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,3,25.055142388450108,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,18,14.590824248595334,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
